graph_index,group,generation_method,n_routes,generated_n_routes,min_route_len,max_route_len,target_route_len,weight_combo_index,demand_time_weight,route_time_weight,median_connectivity_weight,run_name,cost,ATT,RTT,unserved_demand,n_nodes,covered_nodes,route_length_min,route_length_mean,route_length_max
883,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0883,2.4357924461364746,35.67164993286133,1081.9439697265625,11.137528419494629,50,49,12,12.0,12
884,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0884,1.4487099647521973,29.50768280029297,1014.703857421875,17.348947525024414,50,46,12,12.0,12
885,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0885,1.388103723526001,35.611717224121094,1435.648193359375,8.910565376281738,50,49,12,12.0,12
886,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0886,5.039211273193359,37.60405349731445,1553.4334716796875,41.06560516357422,50,39,12,12.0,12
887,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0887,1.9400153160095215,32.48832321166992,883.474853515625,24.579662322998047,50,44,12,12.0,12
888,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0888,2.2619552612304688,33.27448654174805,1195.6661376953125,20.719161987304688,50,45,12,12.0,12
889,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0889,4.364715099334717,36.476280212402344,1270.238525390625,46.781044006347656,50,37,12,12.0,12
890,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0890,1.471811056137085,30.129039764404297,1155.843017578125,17.13730239868164,50,46,12,12.0,12
891,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0891,2.294894218444824,36.0490837097168,1059.9747314453125,24.35222625732422,50,45,12,12.0,12
892,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0892,3.454117774963379,30.783653259277344,1084.7711181640625,25.218231201171875,50,45,12,12.0,12
893,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0893,1.4920201301574707,35.69036865234375,1505.3043212890625,18.093612670898438,50,46,12,12.0,12
894,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0894,4.150816917419434,32.98731231689453,1179.3819580078125,50.78409194946289,50,36,12,12.0,12
895,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0895,4.968610763549805,29.15154266357422,1191.545654296875,44.25596237182617,50,38,12,12.0,12
896,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0896,1.5161138772964478,33.20210266113281,1067.49560546875,19.232040405273438,50,46,12,12.0,12
897,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0897,2.3125791549682617,37.230003356933594,1253.48583984375,23.74346160888672,50,45,12,12.0,12
898,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0898,3.3575897216796875,27.91286849975586,811.3938598632812,21.024599075317383,50,45,12,12.0,12
899,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0899,1.867188811302185,37.82805633544922,1548.2130126953125,24.7669734954834,50,44,12,12.0,12
900,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0900,2.542266845703125,37.36233139038086,1460.12939453125,24.59832191467285,50,44,12,12.0,12
901,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0901,2.990597724914551,35.32321548461914,1389.5823974609375,4.461650848388672,50,49,12,12.0,12
902,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0902,1.7190428972244263,37.02336883544922,1340.69580078125,20.7286434173584,50,45,12,12.0,12
903,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0903,2.3378796577453613,24.71513557434082,872.7357177734375,28.55190658569336,50,45,12,12.0,12
904,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0904,3.107733964920044,23.278615951538086,777.4432373046875,23.86774253845215,50,45,12,12.0,12
905,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0905,1.8305341005325317,29.12924575805664,1044.309814453125,25.676015853881836,50,44,12,12.0,12
906,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0906,1.9178264141082764,32.54145812988281,1176.5404052734375,16.276805877685547,50,47,12,12.0,12
907,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0907,2.4320735931396484,40.383968353271484,1100.1134033203125,13.389388084411621,50,47,12,12.0,12
908,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0908,2.3147385120391846,37.254024505615234,1159.175048828125,37.751163482666016,50,41,12,12.0,12
909,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0909,2.5348806381225586,35.199886322021484,1418.06787109375,24.277612686157227,50,44,12,12.0,12
910,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0910,3.125499725341797,37.708251953125,1411.676513671875,13.463911056518555,50,48,12,12.0,12
911,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0911,1.8923509120941162,49.2086296081543,1197.44140625,23.276187896728516,50,44,12,12.0,12
912,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0912,3.0692005157470703,40.30038833618164,1225.3114013671875,34.140892028808594,50,41,12,12.0,12
913,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0913,3.4291529655456543,35.93699264526367,1538.0570068359375,10.95523452758789,50,48,12,12.0,12
914,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0914,2.0408239364624023,34.27152633666992,1430.9840087890625,28.053125381469727,50,43,12,12.0,12
915,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0915,1.8659942150115967,26.292043685913086,883.6490478515625,12.933837890625,50,47,12,12.0,12
916,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0916,3.1113386154174805,25.914867401123047,893.1122436523438,14.0108060836792,50,47,12,12.0,12
917,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0917,2.8370072841644287,32.37773513793945,1091.163330078125,42.173011779785156,50,38,12,12.0,12
918,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0918,2.824036121368408,37.06986999511719,1022.35546875,32.73051071166992,50,42,12,12.0,12
919,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0919,3.4544544219970703,31.326637268066406,1210.3973388671875,9.70995807647705,50,48,12,12.0,12
920,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0920,1.8535995483398438,29.623056411743164,1144.1917724609375,26.652244567871094,50,44,12,12.0,12
921,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0921,3.097123146057129,33.67939376831055,1123.587646484375,35.53582000732422,50,41,12,12.0,12
922,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0922,3.4058785438537598,29.7856502532959,1006.5806884765625,19.92728614807129,50,45,12,12.0,12
923,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0923,1.0965923070907593,40.64175033569336,1263.9678955078125,9.224723815917969,50,48,12,12.0,12
924,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0924,2.042095184326172,30.990678787231445,1130.0123291015625,16.347078323364258,50,46,12,12.0,12
925,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0925,4.145591735839844,30.4598388671875,1097.3648681640625,31.74997901916504,50,43,12,12.0,12
926,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0926,2.0299713611602783,24.718904495239258,846.1399536132812,28.039854049682617,50,43,12,12.0,12
927,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0927,3.9404726028442383,32.05279541015625,1117.5914306640625,45.75186538696289,50,37,12,12.0,12
928,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0928,3.454092502593994,31.217721939086914,1028.9752197265625,23.365283966064453,50,44,12,12.0,12
929,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0929,1.0971474647521973,23.227867126464844,753.2802734375,10.47896957397461,50,48,12,12.0,12
930,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0930,2.890885591506958,31.621379852294922,1137.9781494140625,29.946470260620117,50,42,12,12.0,12
931,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0931,3.0598220825195312,36.08399200439453,1411.0223388671875,11.473276138305664,50,49,12,12.0,12
932,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0932,1.7011348009109497,38.463863372802734,1450.461669921875,22.351402282714844,50,45,12,12.0,12
933,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0933,1.406891107559204,27.954126358032227,898.0265502929688,6.472607612609863,50,49,12,12.0,12
934,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0934,3.3809213638305664,32.41547775268555,1124.7340087890625,22.18231773376465,50,45,12,12.0,12
935,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0935,1.2857279777526855,38.37830352783203,1164.7103271484375,14.4133882522583,50,47,12,12.0,12
936,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0936,1.6262538433074951,27.24575424194336,833.5343627929688,7.773558139801025,50,48,12,12.0,12
937,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0937,3.8359856605529785,35.04117202758789,1089.6163330078125,42.54695129394531,50,39,12,12.0,12
938,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0938,1.320871114730835,27.808631896972656,866.282470703125,13.918131828308105,50,47,12,12.0,12
939,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0939,2.6174850463867188,36.426143646240234,1247.3343505859375,26.506948471069336,50,43,12,12.0,12
940,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0940,3.8525538444519043,23.13138771057129,838.9912719726562,29.030614852905273,50,42,12,12.0,12
941,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0941,2.14982008934021,35.36836242675781,1101.292236328125,29.135360717773438,50,42,12,12.0,12
942,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0942,2.250472068786621,37.1396369934082,1577.440673828125,19.311925888061523,50,45,12,12.0,12
943,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0943,3.1268582344055176,30.546594619750977,1125.5780029296875,15.698088645935059,50,47,12,12.0,12
944,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0944,1.1368911266326904,23.71491050720215,745.4378662109375,10.560471534729004,50,48,12,12.0,12
945,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0945,2.647145986557007,43.84536361694336,1289.4598388671875,27.767589569091797,50,43,12,12.0,12
946,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0946,3.01588773727417,38.5605583190918,1249.804443359375,16.569841384887695,50,46,12,12.0,12
947,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0947,2.0319831371307373,33.54619598388672,1151.975341796875,30.088298797607422,50,43,12,12.0,12
948,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0948,1.4788050651550293,42.87124252319336,1267.270751953125,9.724628448486328,50,48,12,12.0,12
949,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0949,2.854121208190918,37.95380783081055,1265.570556640625,17.71458625793457,50,46,12,12.0,12
950,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0950,1.8627510070800781,58.04943084716797,1332.093994140625,27.56974983215332,50,44,12,12.0,12
951,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0951,3.3537182807922363,34.05760192871094,1117.422119140625,37.138797760009766,50,40,12,12.0,12
952,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0952,3.422783374786377,26.209157943725586,737.8534545898438,26.619091033935547,50,44,12,12.0,12
953,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0953,1.9771047830581665,48.86730194091797,1132.9888916015625,28.90326690673828,50,43,12,12.0,12
954,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0954,2.285675525665283,31.7038631439209,1375.078857421875,22.52908706665039,50,45,12,12.0,12
955,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0955,2.3727970123291016,49.11493682861328,1280.10205078125,16.579137802124023,50,47,12,12.0,12
956,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0956,1.4916216135025024,23.849266052246094,807.6303100585938,19.285295486450195,50,46,12,12.0,12
957,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0957,1.684781789779663,24.4503231048584,834.3729858398438,17.39051055908203,50,48,12,12.0,12
958,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0958,3.287625312805176,23.568317413330078,801.3526000976562,21.046491622924805,50,45,12,12.0,12
959,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0959,1.2880715131759644,45.93354797363281,1137.86669921875,18.079626083374023,50,47,12,12.0,12
960,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0960,2.5440940856933594,34.94660949707031,1501.5294189453125,25.78594398498535,50,44,12,12.0,12
961,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0961,4.070771217346191,38.16521072387695,1497.6607666015625,30.024045944213867,50,43,12,12.0,12
962,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0962,1.5171936750411987,33.61295700073242,1123.2879638671875,22.833038330078125,50,46,12,12.0,12
963,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0963,1.8315820693969727,23.252193450927734,840.0087280273438,13.223247528076172,50,47,12,12.0,12
964,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0964,2.9200220108032227,33.54378128051758,983.5065307617188,20.09410858154297,50,45,12,12.0,12
965,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0965,1.1363738775253296,37.401329040527344,1087.0699462890625,13.368025779724121,50,48,12,12.0,12
966,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0966,0.6422192454338074,25.570768356323242,802.3731689453125,3.436965227127075,50,50,12,12.0,12
967,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0967,3.413893699645996,38.90291213989258,1106.339599609375,33.945987701416016,50,41,12,12.0,12
968,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0968,0.9222614765167236,24.82792854309082,764.7220458984375,5.73029088973999,50,49,12,12.0,12
969,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0969,2.4727044105529785,28.912208557128906,975.6610717773438,21.801660537719727,50,44,12,12.0,12
970,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0970,3.1181459426879883,30.50250244140625,1080.705322265625,14.581872940063477,50,47,12,12.0,12
971,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0971,1.693342685699463,37.71058654785156,1527.617431640625,22.61124038696289,50,45,12,12.0,12
972,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0972,1.4115713834762573,28.609844207763672,874.1704711914062,3.8543589115142822,50,49,12,12.0,12
973,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0973,4.326433181762695,27.272716522216797,1121.6224365234375,30.3010196685791,50,42,12,12.0,12
974,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0974,1.6776187419891357,35.084251403808594,1524.94287109375,20.490354537963867,50,45,12,12.0,12
975,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0975,1.9708731174468994,35.27428436279297,1136.8692626953125,20.5521240234375,50,46,12,12.0,12
976,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0976,3.212660312652588,35.794349670410156,1269.5906982421875,23.220577239990234,50,44,12,12.0,12
977,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0977,1.4999574422836304,34.37926483154297,1103.4276123046875,16.728900909423828,50,46,12,12.0,12
978,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0978,2.0847620964050293,39.34163284301758,1514.89208984375,16.667329788208008,50,46,12,12.0,12
979,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0979,3.718339443206787,31.588825225830078,1138.61279296875,19.664220809936523,50,45,12,12.0,12
980,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0980,1.6817705631256104,31.090375900268555,1192.6710205078125,20.664676666259766,50,45,12,12.0,12
981,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0981,2.146697521209717,30.028879165649414,1217.1087646484375,17.515056610107422,50,46,12,12.0,12
982,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0982,3.8784444332122803,30.97470474243164,1100.9132080078125,26.768667221069336,50,45,12,12.0,12
983,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0983,1.8493350744247437,26.81538200378418,938.4791259765625,22.802961349487305,50,44,12,12.0,12
984,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0984,1.954453468322754,36.488914489746094,1193.229248046875,17.242948532104492,50,46,12,12.0,12
985,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0985,3.1598284244537354,31.29660987854004,992.2970581054688,27.871986389160156,50,43,12,12.0,12
986,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0986,1.0697835683822632,44.95817565917969,1067.187255859375,23.833106994628906,50,48,12,12.0,12
987,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0987,2.318817615509033,33.49948501586914,1358.63232421875,22.0727481842041,50,45,12,12.0,12
988,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0988,2.552309036254883,25.971656799316406,780.9519653320312,4.331368446350098,50,49,12,12.0,12
989,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0989,1.4884562492370605,34.60136795043945,1090.8763427734375,19.025400161743164,50,46,12,12.0,12
990,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0990,2.7412972450256348,33.412227630615234,1176.946533203125,26.199308395385742,50,43,12,12.0,12
991,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0991,3.8882641792297363,27.673458099365234,1103.9361572265625,28.379568099975586,50,42,12,12.0,12
992,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0992,1.4593350887298584,40.073612213134766,1226.46337890625,17.535614013671875,50,46,12,12.0,12
993,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0993,2.1542129516601562,45.09515380859375,1263.301025390625,24.585445404052734,50,45,12,12.0,12
994,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0994,2.7968997955322266,40.32689666748047,1175.8914794921875,23.37675666809082,50,44,12,12.0,12
995,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0995,1.2981970310211182,28.73522186279297,1018.5797119140625,15.356850624084473,50,47,12,12.0,12
996,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0996,1.745908260345459,37.01347351074219,1193.98486328125,16.813308715820312,50,47,12,12.0,12
997,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0997,4.223994731903076,36.106910705566406,1466.1019287109375,30.853939056396484,50,42,12,12.0,12
998,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0998,1.956501841545105,49.54832458496094,1197.7264404296875,25.97874641418457,50,43,12,12.0,12
999,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0999,3.595186710357666,32.45838928222656,1294.9805908203125,39.698585510253906,50,39,12,12.0,12
